Data_Point,Test_Time,DateTime,Step_Time,Step_Index,Cycle_Index,Current,Voltage,Charge_Capacity,Discharge_Capacity,Charge_Energy,Discharge_Energy,dV/dt,Internal_Resistance,Temperature,Aux_Voltage
40225,21454.1262,1527763193.5245,14.1201,20,0,-2.1685886,2.0000014,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.321597660757625,
40226,21454.1656,1527763193.5639,14.1595,20,0,-2.1675267,1.9999547,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.322512268474554,
40227,21454.2063,1527763193.6046,14.2002,20,0,-2.1664608,1.9999967,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32345705360346,
40228,21454.2456,1527763193.6439,14.2395,20,0,-2.1653972,2.0000176,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32436933998101,
40229,21454.255,1527763193.6533,14.2489,20,0,-2.1576715,1.9999785,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32458754588301,
40230,21454.2644,1527763193.6627,14.2583,20,0,-2.1501276,1.9999652,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32480575178502,
40231,21454.2997,1527763193.698,14.2936,20,0,-2.1490734,1.9999509,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.325625184587246,
40232,21454.3393,1527763193.7376,14.3332,20,0,-2.1480191,2.00003,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32654443498294,
40233,21454.3828,1527763193.7811,14.3767,20,0,-2.1469665,1.9999776,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.327554217614576,
40234,21454.4161,1527763193.8144,14.41,20,0,-2.1459124,1.999969,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32832722362914,
40235,21454.4573,1527763193.8556,14.4512,20,0,-2.1448576,1.9999843,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.32928361545496,
40236,21454.4966,1527763193.8949,14.4905,20,0,-2.1438029,1.9999881,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.33019590183251,
40237,21454.5375,1527763193.9358,14.5314,20,0,-2.1427467,2.0000072,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.33114532964018,
40238,21454.5738,1527763193.9721,14.5677,20,0,-2.1416948,1.9999738,4.7895279,5.2532344,16.478252,15.679014,-2.0980835e-05,,54.331987975836235,
40239,21454.6151,1527763194.0134,14.609,20,0,-2.140641,1.9999623,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.332946689001446,
40240,21454.6513,1527763194.0496,14.6452,20,0,-2.1395874,1.99999,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.333787013858114,
40241,21454.6896,1527763194.0879,14.6835,20,0,-2.1385334,1.9999995,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.33467608684183,
40242,21454.7365,1527763194.1348,14.7304,20,0,-2.1373284,1.9999766,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.33576479501249,
40243,21454.776,1527763194.1743,14.7699,20,0,-2.1362727,1.9999738,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.3366817240688,
40244,21454.8166,1527763194.2149,14.8105,20,0,-2.1352167,2.0000043,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.337624187858324,
40245,21454.8455,1527763194.2438,14.8394,20,0,-2.1270988,1.9999804,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.33829505494003,
40246,21454.8845,1527763194.2828,14.8784,20,0,-2.1260495,1.9999557,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.33920037729943,
40247,21454.9071,1527763194.3054,14.901,20,0,-2.1180878,1.9999299,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.339725,
40248,21454.924,1527763194.3223,14.9179,20,0,-2.1103113,2.000011,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.340810198383856,
40249,21454.9615,1527763194.3598,14.9554,20,0,-2.1092713,1.9999986,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.34321818296341,
40250,21454.9996,1527763194.3979,14.9935,20,0,-2.1082344,1.9999719,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.345664695296236,
40251,21455.0447,1527763194.443,15.0386,20,0,-2.1070471,1.9999795,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.348560698083915,
40252,21455.0816,1527763194.4799,15.0755,20,0,-2.1060076,1.9999757,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.350930154910195,
40253,21455.1264,1527763194.5247,15.1203,20,0,-2.1048181,1.9999976,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.353806893821236,
40254,21455.1734,1527763194.5717,15.1673,20,0,-2.1036305,1.9999871,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.35682490116095,
40255,21455.2128,1527763194.6111,15.2067,20,0,-2.1025906,1.9999919,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.35935489029253,
40256,21455.2535,1527763194.6518,15.2474,20,0,-2.1015506,2.0000205,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.361968356222874,
40257,21455.2904,1527763194.6887,15.2843,20,0,-2.1005123,1.9999766,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.364337813049154,
40258,21455.3341,1527763194.7324,15.328,20,0,-2.0994711,1.9999948,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.367143917745864,
40259,21455.3693,1527763194.7676,15.3632,20,0,-2.0984321,2.0000081,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.369404212604536,
40260,21455.4113,1527763194.8096,15.4052,20,0,-2.0973938,1.9999452,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.37210115533364,
40261,21455.4524,1527763194.8507,15.4463,20,0,-2.0963511,1.9999986,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.374740306432834,
40262,21455.4887,1527763194.887,15.4826,20,0,-2.0953109,2.0000129,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.37707123550584,
40263,21455.525,1527763194.9233,15.5189,20,0,-2.0942707,2.0000033,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.37940216457885,
40264,21455.5662,1527763194.9645,15.5601,20,0,-2.0932324,1.9999881,4.7895279,5.2534142,16.477892,15.679374,4.196167e-05,,54.38204773697026,
40265,21455.607,1527763195.0053,15.6009,20,0,-2.0921929,1.9999585,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.38466762419281,
40266,21455.6147,1527763195.013,15.6086,20,0,-2.0846181,1.9999433,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.385162063693144,
40267,21455.6529,1527763195.0512,15.6468,20,0,-2.0835817,1.9999948,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.38761499731819,
40268,21455.6929,1527763195.0912,15.6868,20,0,-2.0825472,2.0000234,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.390183514203045,
40269,21455.7312,1527763195.1295,15.7251,20,0,-2.0815139,1.9999585,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.392642869120294,
40270,21455.7729,1527763195.1712,15.7668,20,0,-2.0804775,1.9999833,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.39532054797276,
40271,21455.8137,1527763195.212,15.8076,20,0,-2.0794427,2.0000072,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.397940435195316,
40272,21455.8518,1527763195.2501,15.8457,20,0,-2.0784075,1.9999871,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.40038694752814,
40273,21455.8943,1527763195.2926,15.8882,20,0,-2.0773711,1.9999747,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.403115996718306,
40274,21455.9018,1527763195.3001,15.8957,20,0,-2.0698168,2.0000081,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.40359759363422,
40275,21455.9432,1527763195.3415,15.9371,20,0,-2.0687864,1.9999852,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.40625600861004,
40276,21455.9807,1527763195.379,15.9746,20,0,-2.0677564,1.9999843,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.4086639931896,
40277,21456.0201,1527763195.4184,16.014,20,0,-2.0667272,1.9999776,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.41119398232119,
40278,21456.0617,1527763195.46,16.0556,20,0,-2.0655513,1.9999785,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.41386523988144,
40279,21456.1041,1527763195.5024,16.098,20,0,-2.0645225,1.9999652,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.416587867779384,
40280,21456.1266,1527763195.5249,16.1205,20,0,-2.0567079,1.9999938,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.41803265852712,
40281,21456.1449,1527763195.5432,16.1388,20,0,-2.0490823,2.0000129,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.41920775500194,
40282,21456.1511,1527763195.5494,16.145,20,0,-2.0417907,2.0000119,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.419605875119096,
40283,21456.1926,1527763195.5909,16.1865,20,0,-2.040632,2.0000186,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.422270711387135,
40284,21456.2376,1527763195.6359,16.2315,20,0,-2.0394711,1.9999871,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.4251602928826,
40285,21456.2745,1527763195.6728,16.2684,20,0,-2.0384564,1.9999995,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.42752974970888,
40286,21456.3214,1527763195.7197,16.3153,20,0,-2.0372972,1.999969,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.43054133575638,
40287,21456.3641,1527763195.7624,16.358,20,0,-2.0361366,1.9999881,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.433283227530964,
40288,21456.4059,1527763195.8042,16.3998,20,0,-2.0351217,2.0000033,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.43596732767564,
40289,21456.4473,1527763195.8456,16.4412,20,0,-2.0341079,1.9999509,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.43862574265147,
40290,21456.4834,1527763195.8817,16.4773,20,0,-2.0330923,1.9999728,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.44094382914005,
40291,21456.5217,1527763195.92,16.5156,20,0,-2.0320778,1.99999,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.44340318405731,
40292,21456.5625,1527763195.9608,16.5564,20,0,-2.0310633,2.0000072,4.7895279,5.2535853,16.477551,15.679716,-8.5830688e-06,,54.44602307127986,
40293,21456.6018,1527763196.0001,16.5957,20,0,-2.0300493,2.0000091,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.448546639119236,
40294,21456.6462,1527763196.0445,16.6401,20,0,-2.0288906,1.9999909,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.45139769286143,
40295,21456.6884,1527763196.0867,16.6823,20,0,-2.0278754,2.0000081,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.454107478174954,
40296,21456.7281,1527763196.1264,16.722,20,0,-2.0267162,1.9999661,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.45665673118317,
40297,21456.7751,1527763196.1734,16.769,20,0,-2.0255558,1.9999738,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.459674738522885,
40298,21456.8146,1527763196.2129,16.8085,20,0,-2.0245395,2.0000443,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.46221114894668,
40299,21456.8552,1527763196.2535,16.8491,20,0,-2.023526,2.0000129,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.46481819358481,
40300,21456.892,1527763196.2903,16.8859,20,0,-2.022512,1.9999909,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.467181229118886,
40301,21456.904,1527763196.3023,16.8979,20,0,-2.0151179,1.9999871,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.46795178418434,
40302,21456.9434,1527763196.3417,16.9373,20,0,-2.0141096,1.9999843,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.470481773315925,
40303,21456.9849,1527763196.3832,16.9788,20,0,-2.0130994,1.9999709,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.473146609583964,
40304,21457.0201,1527763196.4184,17.014,20,0,-2.0120904,1.9999995,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.47540690444264,
40305,21457.0639,1527763196.4622,17.0578,20,0,-2.0110807,1.9999547,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.47821943043156,
40306,21457.1007,1527763196.499,17.0946,20,0,-2.0100696,2.0000129,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.48058246596563,
40307,21457.1394,1527763196.5377,17.1333,20,0,-2.0090606,2.0000176,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.48306750605173,
40308,21457.1776,1527763196.5759,17.1715,20,0,-2.0080523,1.9999642,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.48552043967677,
40309,21457.2184,1527763196.6167,17.2123,20,0,-2.0070438,1.9999833,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.48814032689933,
40310,21457.2545,1527763196.6528,17.2484,20,0,-2.0060332,1.9999852,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.49045841338791,
40311,21457.299,1527763196.6973,17.2929,20,0,-2.0050232,1.9999967,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.493315888422316,
40312,21457.3385,1527763196.7368,17.3324,20,0,-2.0038688,2.000011,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.49585229884612,
40313,21457.3854,1527763196.7837,17.3793,20,0,-2.0027153,2.0000196,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.49886388489361,
40314,21457.4248,1527763196.8231,17.4187,20,0,-2.0017059,1.9999671,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.5013938740252,
40315,21457.4642,1527763196.8625,17.4581,20,0,-2.0006952,1.99999,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.50392386315678,
40316,21457.5031,1527763196.9014,17.497,20,0,-1.999687,2.0000033,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.5064217458273,
40317,21457.5425,1527763196.9408,17.5364,20,0,-1.998678,1.9999967,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.50895173495889,
40318,21457.5862,1527763196.9845,17.5801,20,0,-1.997669,1.9999766,4.7895279,5.2537498,16.477222,15.680045,2.2888184e-05,,54.5117578396556,
40319,21457.6215,1527763197.0198,17.6154,20,0,-1.99666,1.999969,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.514024555806486,
40320,21457.6577,1527763197.056,17.6516,20,0,-1.9956509,1.9999843,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.516349063587285,
40321,21457.7002,1527763197.0985,17.6941,20,0,-1.9946417,1.9999871,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.51907811277744,
40322,21457.741,1527763197.1393,17.7349,20,0,-1.9936316,1.9999976,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.521698,
40323,21457.7791,1527763197.1774,17.773,20,0,-1.9926224,1.9999948,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52208015837847,
40324,21457.8185,1527763197.2168,17.8124,20,0,-1.9916142,1.9999709,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.522475356281674,
40325,21457.8537,1527763197.252,17.8476,20,0,-1.9906056,1.9999747,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.5228284264896,
40326,21457.8929,1527763197.2912,17.8868,20,0,-1.9895964,1.9999795,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52322161831208,
40327,21457.94,1527763197.3383,17.9339,20,0,-1.9884416,2.0000072,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52369405032326,
40328,21457.9815,1527763197.3798,17.9754,20,0,-1.9874346,1.9999919,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.524110312074086,
40329,21458.0209,1527763197.4192,18.0148,20,0,-1.9864262,1.9999747,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52450550997729,
40330,21458.056,1527763197.4543,18.0499,20,0,-1.9854162,2.0000138,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52485757714486,
40331,21458.0953,1527763197.4936,18.0892,20,0,-1.9844081,2.0000081,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52525177200769,
40332,21458.1328,1527763197.5311,18.1267,20,0,-1.9764876,1.9999585,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52562791214398,
40333,21458.1728,1527763197.5711,18.1667,20,0,-1.9753406,1.9999795,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52602912828936,
40334,21458.2199,1527763197.6182,18.2138,20,0,-1.9741936,2.0000072,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.526501560300545,
40335,21458.2593,1527763197.6576,18.2532,20,0,-1.9731911,1.9999785,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52689675820374,
40336,21458.3017,1527763197.7,18.2956,20,0,-1.972044,2.0000024,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52732204731784,
40337,21458.3434,1527763197.7417,18.3373,20,0,-1.9710402,1.9999843,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.5277403151494,
40338,21458.384,1527763197.7823,18.3779,20,0,-1.9700369,1.9999967,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52814754953696,
40339,21458.4203,1527763197.8186,18.4142,20,0,-1.9690341,2.0000052,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.528511653188886,
40340,21458.4616,1527763197.8599,18.4555,20,0,-1.9680316,1.9999738,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.528925908858994,
40341,21458.4977,1527763197.896,18.4916,20,0,-1.9600006,2.0000024,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52928800643019,
40342,21458.5449,1527763197.9432,18.5388,20,0,-1.9588591,2.0000157,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.52976144148174,
40343,21458.5903,1527763197.9886,18.5842,20,0,-1.9577185,2.0000157,4.7895279,5.2539101,16.4769,15.680366,-1.335144e-05,,54.53021682180675,
40344,21458.6354,1527763198.0337,18.6293,20,0,-1.9565791,1.9999824,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53066919301066,
40345,21458.6769,1527763198.0752,18.6708,20,0,-1.9554385,1.9999938,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53108545476149,
40346,21458.7225,1527763198.1208,18.7164,20,0,-1.9542994,1.9999852,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53154284116722,
40347,21458.7567,1527763198.155,18.7506,20,0,-1.9465948,1.9999986,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53188588097152,
40348,21458.7962,1527763198.1945,18.7901,20,0,-1.9454601,1.9999957,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53228208191508,
40349,21458.8408,1527763198.2391,18.8347,20,0,-1.9443263,1.9999719,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.532729437917176,
40350,21458.8858,1527763198.2841,18.8797,20,0,-1.9431918,1.9999833,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53318080608073,
40351,21458.9346,1527763198.3329,18.9285,20,0,-1.9419161,2.0000033,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53367028977809,
40352,21458.9814,1527763198.3797,18.9753,20,0,-1.9407836,1.9999728,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.534139712668185,
40353,21459.0241,1527763198.4224,19.018,20,0,-1.9396499,1.9999995,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53456801090337,
40354,21459.0689,1527763198.4672,19.0628,20,0,-1.9385169,2.0000091,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.5350173729862,
40355,21459.1177,1527763198.516,19.1116,20,0,-1.9373845,1.9999833,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53550685668356,
40356,21459.1647,1527763198.563,19.1586,20,0,-1.9362506,2.0000072,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53597828565438,
40357,21459.2042,1527763198.6025,19.1981,20,0,-1.9351184,1.9999852,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53637448659794,
40358,21459.251,1527763198.6493,19.2449,20,0,-1.9339842,1.9999766,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.536843909488034,
40359,21459.2938,1527763198.6921,19.2877,20,0,-1.9328508,2.0000129,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53727321076359,
40360,21459.3425,1527763198.7408,19.3364,20,0,-1.9317178,1.9999824,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.537761691420584,
40361,21459.3893,1527763198.7876,19.3832,20,0,-1.9305856,2.0000148,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.538231114310676,
40362,21459.4289,1527763198.8272,19.4228,20,0,-1.9294541,1.9999909,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.538628318294606,
40363,21459.476,1527763198.8743,19.4699,20,0,-1.9283209,1.9999948,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.539100750305785,
40364,21459.5216,1527763198.9199,19.5155,20,0,-1.927187,2.0000072,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.53955813671152,
40365,21459.5673,1527763198.9656,19.5612,20,0,-1.9259144,1.9999938,4.7895279,5.2540631,16.476595,15.680672,3.528595e-05,,54.540016526157615,
40366,21459.6142,1527763199.0125,19.6081,20,0,-1.9247835,1.9999528,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.54048695208807,
40367,21459.6569,1527763199.0552,19.6508,20,0,-1.9236509,2.0000081,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.54091525032326,
40368,21459.7018,1527763199.1001,19.6957,20,0,-1.9225193,2.0000052,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.541365615446445,
40369,21459.7506,1527763199.1489,19.7445,20,0,-1.921388,1.9999776,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.54185509914381,
40370,21459.7974,1527763199.1957,19.7913,20,0,-1.9202563,2.0000005,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.5423245220339,
40371,21459.8369,1527763199.2352,19.8308,20,0,-1.9191252,1.9999757,4.7895279,5.2542048,16.476313,15.680955,3.9100647e-05,,54.542720722977464,
